junction_id,inc_lanes,int_lanes,stake_number,route_direction,route_code,section_code
-37260,-11326_0 -11326_1,:-37260_0_0 :-37260_0_1,139.903,downstream,S4,S4成宜昭高速（成宜段）
-37261,-4460_0 -4460_1,:-37261_0_0 :-37261_0_1,140.133,downstream,S4,S4成宜昭高速（成宜段）
-42573,-9476_0 -6338_0 -6338_1,:-42573_0_0 :-42573_1_0 :-42573_1_1,140.223,downstream,S4,S4成宜昭高速（成宜段）
-36589,-5880_0 -5880_1 -5880_2,:-36589_0_0 :-36589_0_1 :-36589_0_2,140.560,downstream,SA2,SA002002
-40902,-6072_0,:-40902_0_0,141.013,clockwise,SA2,SA002002
-40919,-5740_0,:-40919_0_0,141.013,clockwise,SA2,SA002002
-36593,-4192_0 -4192_1 -4192_2,:-36593_0_0 :-36593_1_0 :-36593_1_1 :-36593_1_2,141.013,downstream,SA2,SA002002
-41878,-6074_0 -6074_1 -6074_2,:-41878_0_0 :-41878_0_1 :-41878_0_2,141.114,downstream,SA2,SA002002
-32400,-13112_0 -8724_0 -8724_1 -8724_2,:-32400_0_0 :-32400_1_0 :-32400_1_1 :-32400_1_2,141.482,downstream,SA2,SA002002
-44753,-7128_0 -7128_1,:-44753_0_0 :-44753_0_1,142.464,downstream,S4,S4成宜昭高速（成宜段）
-34155,-3334_0 -3334_1 -3334_2,:-34155_0_0 :-34155_0_1 :-34155_0_2,143.086,upstream,SA2,SA002002
-60192,-13330_0 -13330_1,:-60192_0_0 :-60192_0_1,143.147,downstream,S4,S4成宜昭高速（成宜段）
-34582,-8594_0 -8594_1 -8594_2,:-34582_0_0 :-34582_0_1 :-34582_0_2,143.195,upstream,SA2,SA002002
-34148,-6922_0 -6922_1 -6922_2,:-34148_0_0 :-34148_0_1 :-34148_0_2,143.412,upstream,SA2,SA002002
-46426,-7850_0 -7850_1 -7850_2,:-46426_0_0 :-46426_0_1 :-46426_0_2,143.427,upstream,SA2,SA002002
-34583,-3468_0 -3468_1 -3468_2,:-34583_0_0 :-34583_0_1 :-34583_0_2,143.440,upstream,SA2,SA002002
-27792,-3444_0 -3444_1 -3444_2,:-27792_0_0 :-27792_0_1 :-27792_0_2,143.444,upstream,SA2,SA002002
-27793,-1280_0 -1280_1 -1280_2,:-27793_0_0 :-27793_0_1 :-27793_0_2,143.474,upstream,SA2,SA002002
-41494,-14660_0 -14660_1 -14660_2,:-41494_0_0 :-41494_0_1 :-41494_0_2,143.485,clockwise,SA2,SA002002
-32414,-2662_0 -2662_1 -2662_2,:-32414_0_0 :-32414_0_1 :-32414_0_2,143.859,downstream,SA2,SA002002
-26067,-14222_0 -14222_1 -14222_2,:-26067_0_0 :-26067_0_1 :-26067_0_2,143.878,downstream,SA2,SA002002
-41500,-5934_0 -5934_1 -5934_2,:-41500_0_0 :-41500_0_1 :-41500_0_2,144.049,clockwise,SA2,SA002002
-35951,-6122_0 -6122_1 -6122_2,:-35951_0_0 :-35951_0_1 :-35951_0_2,144.068,downstream,SA2,SA002002
-36261,-6796_0 -8836_0,:-36261_0_0 :-36261_1_0,146.075,counterclockwise,SA2,SA002002
-36267,-4054_0,,146.075,counterclockwise,SA2,SA002002
-42425,-6300_0,:-42425_0_0,146.075,counterclockwise,SA2,SA002002
-35961,-3928_0 -3928_1 -3928_2,:-35961_0_0 :-35961_1_0 :-35961_1_1 :-35961_1_2,146.075,downstream,SA2,SA002002
-32070,-3744_0,:-32070_0_0 :-32070_1_0,146.652,counterclockwise,SA2,SA002002
-32075,-2566_0,:-32075_0_0,146.652,clockwise,SA2,SA002002
-32087,-2568_0 -6798_0 -6798_1 -6798_2,:-32087_0_0 :-32087_1_0 :-32087_1_1 :-32087_1_2,146.652,downstream,SA2,SA002002
-35414,,,146.652,counterclockwise,SA2,SA002002
-51735,-9786_0,:-51735_0_0,146.652,clockwise,SA2,SA002002
-32682,-3572_0,:-32682_0_0,146.674,clockwise,SA2,SA2成都第二绕城高速（西段）
-32683,-2770_0,:-32683_0_0,146.674,clockwise,SA2,SA2成都第二绕城高速（西段）
-55285,-11156_0 -11156_1 -11156_2,:-55285_0_0 :-55285_0_1 :-55285_0_2,146.744,upstream,SA2,SA2成都第二绕城高速（西段）
-61823,-14888_0 -14888_1 -14888_2,:-61823_0_0 :-61823_0_1 :-61823_0_2,146.831,downstream,SA2,SA002002
-26074,-766_0 -766_1 -766_2,:-26074_0_0 :-26074_0_1 :-26074_0_2,146.857,upstream,SA2,SA2成都第二绕城高速（西段）
-39777,-9012_0 -9012_1 -9012_2,:-39777_0_0 :-39777_0_1 :-39777_0_2,146.887,upstream,SA2,SA2成都第二绕城高速（西段）
-34970,-4598_0 -4598_1 -4598_2,:-34970_0_0 :-34970_1_0 :-34970_1_1 :-34970_1_2,146.909,upstream,SA2,SA2成都第二绕城高速（西段）
-53925,-14714_0 -14714_1 -14714_2,:-53925_0_0 :-53925_0_1 :-53925_0_2,147.068,upstream,SA2,SA2成都第二绕城高速（西段）
-36759,-5346_0 -5346_1 -5346_2,:-36759_0_0 :-36759_0_1 :-36759_0_2,147.089,upstream,SA2,SA2成都第二绕城高速（西段）
-44052,-6856_0 -6856_1 -6856_2,:-44052_0_0 :-44052_0_1 :-44052_0_2,147.095,upstream,SA2,SA2成都第二绕城高速（西段）
-37658,-10664_0 -10664_1 -10664_2,:-37658_0_0 :-37658_0_1 :-37658_0_2,147.099,upstream,SA2,SA2成都第二绕城高速（西段）
-34972,-3574_0 -3574_1 -3574_2,:-34972_0_0 :-34972_0_1 :-34972_0_2,147.122,upstream,SA2,SA2成都第二绕城高速（西段）
-36760,-4248_0 -4248_1 -4248_2,:-36760_0_0 :-36760_0_1 :-36760_0_2,147.131,upstream,SA2,SA2成都第二绕城高速（西段）
-49171,-8834_0 -8834_1 -8834_2,:-49171_0_0 :-49171_0_1 :-49171_0_2,147.133,upstream,SA2,SA2成都第二绕城高速（西段）
-51112,-12272_0 -12272_1 -12272_2,:-51112_0_0 :-51112_0_1 :-51112_0_2,147.143,clockwise,SA2,SA2成都第二绕城高速（西段）
-51113,-9532_0 -9532_1 -9532_2,:-51113_0_0 :-51113_0_1 :-51113_0_2,147.219,clockwise,SA2,SA2成都第二绕城高速（西段）
-45403,-13902_0 -13902_1 -13902_2,:-45403_0_0 :-45403_0_1 :-45403_0_2,147.393,downstream,SA2,SA002002
-54912,-11024_0 -11024_1 -11024_2,:-54912_0_0 :-54912_0_1 :-54912_0_2,147.610,downstream,SA2,SA2成都第二绕城高速（西段）
-30165,-4198_0 -6286_0 -6286_1 -6286_2,:-30165_0_0 :-30165_1_0 :-30165_1_1 :-30165_1_2,147.793,upstream,SA2,SA002002
-35759,-3846_0,,147.937,counterclockwise,SA2,SA002002
-35757,-6288_0 -11120_0,:-35757_0_0 :-35757_1_0,147.937,counterclockwise,SA2,SA002002
-42381,-17444_0 -17444_1 -17444_2,:-42381_0_0 :-42381_1_0 :-42381_1_1 :-42381_1_2,148.016,upstream,SA2,SA002002
-39205,-5120_0 -5120_1 -5120_2,:-39205_0_0 :-39205_0_1 :-39205_0_2,148.045,upstream,SA2,SA002002
-54771,,,148.094,counterclockwise,SA2,SA002002
-61239,-15790_0 -15790_1 -15790_2,:-61239_0_0 :-61239_0_1 :-61239_0_2,148.094,clockwise,SA2,SA002002
-33584,-4200_0,:-33584_0_0,148.094,clockwise,SA2,SA002002
-36596,-10958_0,:-36596_0_0 :-36596_1_0,148.094,counterclockwise,SA2,SA002002
-45413,-7428_0 -7428_1 -7428_2,:-45413_0_0 :-45413_0_1 :-45413_0_2,148.716,downstream,SA2,SA002002
-51822,-9838_0 -9838_1 -9838_2,:-51822_0_0 :-51822_0_1 :-51822_0_2,149.318,upstream,SA2,SA002002
-34218,-3356_0,:-34218_0_0 :-34218_1_0,149.487,clockwise,SA2,SA2成都第二绕城高速（西段）
-33877,-17228_0,:-33877_0_0,149.487,counterclockwise,SA2,SA2成都第二绕城高速（西段）
-44234,-17230_0,:-44234_0_0,149.487,clockwise,SA2,SA002002
-48404,-14758_0 -14758_1 -14758_2,:-48404_0_0 :-48404_0_1 :-48404_0_2,149.487,clockwise,SA2,SA002002
-34214,,,149.487,clockwise,SA2,SA2成都第二绕城高速（西段）
-44235,-6924_0 -12130_0 -12130_1 -12130_2,:-44235_0_0 :-44235_1_0 :-44235_1_1 :-44235_1_2,149.487,upstream,SA2,SA002002
-43373,-13684_0 -13684_1 -13684_2,:-43373_0_0 :-43373_0_1 :-43373_0_2,150.005,clockwise,SA2,SA002002
-48418,-8558_0 -8558_1 -8558_2,:-48418_0_0 :-48418_0_1 :-48418_0_2,151.420,clockwise,SA2,SA002002
-28526,-10560_0 -10560_1 -10560_2,:-28526_0_0 :-28526_0_1 :-28526_0_2,151.494,downstream,SA2,SA002002
-43382,-6632_0 -6632_1 -6632_2,:-43382_0_0 :-43382_0_1 :-43382_0_2,151.546,downstream,SA2,SA002002
-38711,-4944_0,,151.883,counterclockwise,SA2,SA002002
-51072,-9508_0 -9508_1 -9508_2,:-51072_0_0 :-51072_1_0 :-51072_1_1 :-51072_1_2,151.883,downstream,SA2,SA002002
-35260,-3664_0 -10922_0,:-35260_0_0 :-35260_1_0,151.883,counterclockwise,SA2,SA002002
-54632,-11630_0,:-54632_0_0,151.883,counterclockwise,SA2,SA002002
-54313,-11628_0 -11628_1 -11628_2,:-54313_0_0 :-54313_0_1 :-54313_0_2,151.999,downstream,SA2,SA002002
-54315,-10798_0 -10798_1 -10798_2,:-54315_0_0 :-54315_0_1 :-54315_0_2,152.390,downstream,SA2,SA002002
-36048,-16002_0 -16002_1 -16002_2,:-36048_0_0 :-36048_0_1 :-36048_0_2,152.465,downstream,SA2,SA002002
-46449,-8992_0,:-46449_0_0,152.485,clockwise,SA2,SA002002
-46451,-7862_0,:-46451_0_0,152.485,counterclockwise,SA2,SA002002
-28537,-1508_0 -1508_1 -1508_2,:-28537_0_0 :-28537_1_0 :-28537_1_1 :-28537_1_2,152.485,downstream,SA2,SA002002
-36049,-16334_0 -3960_0 -3960_1 -3960_2,:-36049_0_0 :-36049_1_0 :-36049_1_1 :-36049_1_2,152.532,downstream,SA2,SA002002
-33878,-3238_0,:-33878_0_0,152.532,counterclockwise,SA2,SA002002
-26041,-7064_0 -7064_1 -7064_2,:-26041_0_0 :-26041_0_1 :-26041_0_2,152.678,downstream,SA2,SA002002
-26042,-758_0 -758_1 -758_2,:-26042_0_0 :-26042_0_1 :-26042_0_2,152.699,downstream,SA2,SA002002
-35989,-8648_0 -8990_0 -8990_1 -8990_2,:-35989_0_0 :-35989_1_0 :-35989_1_1 :-35989_1_2,153.077,downstream,SA2,SA002002
-33587,-3118_0,:-33587_0_0,153.077,clockwise,SA2,SA002002
-55698,-11398_0 -11398_1,:-55698_0_0 :-55698_0_1,153.361,upstream,S4,S4成宜昭高速（成宜段）
-35290,-3678_0 -3678_1,:-35290_0_0 :-35290_0_1,153.468,upstream,S4,S4成宜昭高速（成宜段）
-27738,-3936_0 -3936_1 -3936_2,:-27738_0_0 :-27738_0_1 :-27738_0_2,153.493,downstream,SA2,SA002002
-35448,-3756_0 -3756_1,:-35448_0_0 :-35448_0_1,153.680,upstream,S4,S4成宜昭高速（成宜段）
-48328,-16962_0 -16962_1,:-48328_0_0 :-48328_0_1,153.765,upstream,S4,S4成宜昭高速（成宜段）
-49105,-8810_0 -8810_1,:-49105_0_0 :-49105_0_1,153.771,upstream,S4,S4成宜昭高速（成宜段）
-35280,-14990_0 -14990_1,:-35280_0_0 :-35280_0_1,153.774,upstream,S4,S4成宜昭高速（成宜段）
-49104,-16700_0 -16700_1,:-49104_0_0 :-49104_0_1,153.783,upstream,S4,S4成宜昭高速（成宜段）
-59912,-14984_0 -14984_1,:-59912_0_0 :-59912_0_1,153.855,downstream,S4,S4成宜昭高速（成宜段）
-51026,-13224_0 -13224_1,:-51026_0_0 :-51026_0_1,154.058,downstream,S4,S4成宜昭高速（成宜段）
-43990,-6834_0 -9482_0 -9482_1,:-43990_0_0 :-43990_1_0 :-43990_1_1,154.213,downstream,S4,S4成宜昭高速（成宜段）
-62842,-17386_0 -17386_1,:-62842_0_0 :-62842_0_1,154.464,downstream,S4,S4成宜昭高速（成宜段）
-35902,-14308_0 -14308_1,:-35902_0_0 :-35902_0_1,154.599,downstream,S4,S4成宜昭高速（成宜段）
-42037,-12304_0 -12304_1 -12304_2,:-42037_0_0 :-42037_0_1 :-42037_0_2,157.719,upstream,SA2,SA002002
-27739,-1254_0 -1254_1 -1254_2,:-27739_0_0 :-27739_0_1 :-27739_0_2,157.854,upstream,SA2,SA002002
-37744,-6144_0 -6144_1 -6144_2,:-37744_0_0 :-37744_0_1 :-37744_0_2,157.891,upstream,SA2,SA002002
-37389,-7642_0 -7642_1 -7642_2,:-37389_0_0 :-37389_0_1 :-37389_0_2,157.904,clockwise,SA2,SA002002
-56518,-11762_0,,158.737,counterclockwise,SA2,SA002002
-27585,-1176_0 -14076_0,:-27585_0_0 :-27585_1_0,158.737,counterclockwise,SA2,SA002002
-27567,-3410_0 -3410_1 -3410_2,:-27567_0_0 :-27567_1_0 :-27567_1_1 :-27567_1_2,158.812,upstream,SA2,SA002002
-26545,-888_0,:-26545_0_0,158.886,clockwise,SA2,SA002002
-26538,-8272_0,:-26538_0_0 :-26538_1_0,158.886,counterclockwise,SA2,SA002002
-26558,-890_0 -1178_0 -1178_1 -1178_2,:-26558_0_0 :-26558_1_0 :-26558_1_1 :-26558_1_2,158.886,clockwise,SA2,SA002002
-47578,,,158.886,counterclockwise,SA2,SA002002
-25438,-592_0,:-25438_0_0,159.460,counterclockwise,SA2,SA002002
-25434,-10084_0,:-25434_0_0,159.460,clockwise,SA2,SA002002
-37398,-4514_0 -4514_1 -4514_2,:-37398_0_0 :-37398_1_0 :-37398_1_1 :-37398_1_2,159.460,clockwise,SA2,SA002002
-59235,-13986_0,:-59235_0_0,159.861,clockwise,SA2,SA002002
-52349,-12968_0 -10086_0 -10086_1 -10086_2,:-52349_0_0 :-52349_1_0 :-52349_1_1 :-52349_1_2,159.861,downstream,SA2,SA002002
-36450,-12194_0 -12194_1 -12194_2,:-36450_0_0 :-36450_0_1 :-36450_0_2,160.311,downstream,SA2,SA002002
-38099,-14810_0 -14810_1 -14810_2,:-38099_0_0 :-38099_0_1 :-38099_0_2,160.697,clockwise,SA2,SA002002
-38100,-4730_0 -4730_1 -4730_2,:-38100_0_0 :-38100_0_1 :-38100_0_2,160.813,downstream,SA2,SA002002
-41043,-10880_0 -10880_1 -10880_2,:-41043_0_0 :-41043_0_1 :-41043_0_2,161.696,upstream,SA2,SA002002
-27407,-1144_0 -10332_0 -10332_1 -10332_2,:-27407_0_0 :-27407_1_0 :-27407_1_1 :-27407_1_2,161.908,upstream,SA2,SA002002
-36451,-4116_0 -4116_1 -4116_2,:-36451_0_0 :-36451_0_1 :-36451_0_2,161.947,upstream,SA2,SA002002
-41047,-5788_0 -5788_1 -5788_2,:-41047_0_0 :-41047_0_1 :-41047_0_2,161.996,clockwise,SA2,SA002002
-48274,-8490_0 -8490_1 -8490_2,:-48274_0_0 :-48274_0_1 :-48274_0_2,162.156,upstream,SA2,SA002002
-66304,,,162.182,counterclockwise,SA2,SA002002
-57600,-15342_0 -15342_1 -15342_2,:-57600_0_0 :-57600_0_1 :-57600_0_2,162.182,clockwise,SA2,SA002002
-27392,-3448_0,:-27392_0_0,162.182,counterclockwise,SA2,SA002002
-34505,-15888_0,:-34505_0_0 :-34505_1_0,162.182,clockwise,SA2,SA002002
-42851,-14688_0 -14688_1 -14688_2,:-42851_0_0 :-42851_0_1 :-42851_0_2,163.839,clockwise,SA2,SA002002
-34187,-3344_0,,163.893,counterclockwise,SA2,SA2成都第二绕城高速（西段）
-38691,-6456_0 -6456_1 -6456_2,:-38691_0_0 :-38691_1_0 :-38691_1_1 :-38691_1_2,163.893,downstream,SA2,SA002002
-37022,-4938_0,:-37022_0_0,163.893,clockwise,SA2,SA2成都第二绕城高速（西段）
-26023,-12258_0 -12258_1 -12258_2,:-26023_0_0 :-26023_0_1 :-26023_0_2,164.018,clockwise,SA2,SA002002
-33135,-2948_0 -4936_0 -4936_1 -4936_2,:-33135_0_0 :-33135_1_0 :-33135_1_1 :-33135_1_2,164.401,clockwise,SA2,SA2成都第二绕城高速（西段）
-33127,-3450_0,:-33127_0_0,164.401,clockwise,SA2,SA2成都第二绕城高速（西段）
-36621,-4210_0 -4210_1 -4210_2,:-36621_0_0 :-36621_0_1 :-36621_0_2,164.458,downstream,SA2,SA2成都第二绕城高速（西段）
-43869,-10744_0 -10744_1,:-43869_0_0 :-43869_0_1,164.483,upstream,S4,S4成宜昭高速（成宜段）
-35903,-3910_0 -3910_1,:-35903_0_0 :-35903_0_1,164.502,upstream,S4,S4成宜昭高速（成宜段）
-36939,-14370_0 -14370_1 -14370_2,:-36939_0_0 :-36939_0_1 :-36939_0_2,164.547,downstream,SA2,SA002002
-59913,-13666_0 -13666_1,:-59913_0_0 :-59913_1_0 :-59913_1_1,164.549,downstream,S4,S4成宜昭高速（成宜段）
-36940,-4340_0 -4340_1 -4340_2,:-36940_0_0 :-36940_0_1 :-36940_0_2,164.572,downstream,SA2,SA002002
-26027,-750_0 -750_1 -750_2,:-26027_0_0 :-26027_0_1 :-26027_0_2,164.608,downstream,SA2,SA002002
-41835,-13226_0 -13226_1,:-41835_0_0 :-41835_0_1,164.695,downstream,S4,S4成宜昭高速（成宜段）
-41836,-6060_0 -6060_1,:-41836_0_0 :-41836_0_1,164.758,downstream,S4,S4成宜昭高速（成宜段）
-29407,-1744_0 -6862_0 -6862_1,:-29407_0_0 :-29407_1_0 :-29407_1_1,164.938,downstream,S4,S4成宜昭高速（成宜段）
-39204,-8278_0 -8278_1 -8278_2,:-39204_0_0 :-39204_0_1 :-39204_0_2,164.947,downstream,SA2,SA002002
-57120,-15700_0 -15700_1 -15700_2,:-57120_0_0 :-57120_0_1 :-57120_0_2,165.241,downstream,SA2,SA002002
-34426,-12072_0 -12072_1 -12072_2,:-34426_0_0 :-34426_0_1 :-34426_0_2,165.341,downstream,SA2,SA002002
-33457,-3064_0,:-33457_0_0,166.779,clockwise,SA2,SA002002
-26690,-926_0 -1360_0,:-26690_0_0 :-26690_1_0,166.779,clockwise,SA2,SA002002
-28062,-3062_0,:-28062_0_0,166.779,clockwise,SA2,SA002002
-33444,-8568_0,:-33444_0_0 :-33444_1_0,166.779,clockwise,SA2,SA002002
-34927,-10052_0 -3552_0,:-34927_0_0 :-34927_1_0,166.779,clockwise,SA2,SA002002
-34925,-4882_0,:-34925_0_0,166.779,clockwise,SA2,SA002002
-48481,-8570_0 -8570_1 -8570_2,:-48481_0_0 :-48481_0_1 :-48481_0_2,167.911,upstream,SA2,SA002002
-50415,-9234_0 -9234_1,:-50415_0_0 :-50415_0_1,168.279,downstream,S4,S4成宜昭高速（成宜段）
-58145,-12476_0 -12476_1,:-58145_0_0 :-58145_0_1,168.400,downstream,S4,S4成宜昭高速（成宜段）
-48477,-10230_0 -10230_1 -10230_2,:-48477_0_0 :-48477_1_0 :-48477_1_1 :-48477_1_2,168.404,upstream,SA2,SA002002
-41192,-14330_0 -15368_0 -15368_1 -15368_2,:-41192_0_0 :-41192_1_0 :-41192_1_1 :-41192_1_2,168.404,clockwise,SA2,SA002002
-47371,-8450_0,:-47371_0_0,168.404,clockwise,SA2,SA002002
-29287,-10676_0,:-29287_0_0,168.404,clockwise,SA2,SA002002
-29290,-8202_0 -1718_0,:-29290_0_0 :-29290_1_0,168.404,clockwise,SA2,SA002002
-31189,-2292_0,:-31189_0_0,168.404,clockwise,SA2,SA002002
-26632,-906_0 -906_1,:-26632_0_0 :-26632_0_1 :-26632_0_2,171.136,clockwise,SA2,SA002002
-53513,-13186_0 -13186_1,:-53513_0_0 :-53513_0_1,171.856,downstream,S4,S4成宜昭高速（成宜段）
-44313,-10510_0 -10510_1,:-44313_0_0 :-44313_0_1,172.026,downstream,S4,S4成宜昭高速（成宜段）
-44598,-7864_0,:-44598_0_0,172.667,clockwise,SA2,SA002002
-64037,-14792_0 -14792_1 -14792_2,:-64037_0_0 :-64037_0_1,172.667,downstream,SA2,SA002002
-41207,-5838_0 -5838_1 -5838_2,:-41207_0_0 :-41207_1_0 :-41207_1_1 :-41207_1_2,172.667,clockwise,SA2,SA002002
-46452,-14790_0,:-46452_0_0,172.667,clockwise,SA2,SA002002
-44609,-7086_0,:-44609_0_0,172.667,counterclockwise,SA2,SA002002
-68125,-17200_0 -17200_1,:-68125_0_0 :-68125_0_1 :-68125_0_2,172.734,downstream,SA2,SA002002
-63392,-15804_0 -16746_0 -16746_1 -16746_2,:-63392_0_0 :-63392_1_0 :-63392_1_1 :-63392_1_2,172.734,clockwise,SA2,SA002002
-43308,-6964_0 -6964_1,:-43308_0_0 :-43308_0_1,173.302,downstream,S4,S4成宜昭高速（成宜段）
-43309,-6614_0 -6614_1,:-43309_0_0 :-43309_0_1,173.427,downstream,S4,S4成宜昭高速（成宜段）
-50595,-9638_0 -9638_1,:-50595_0_0 :-50595_0_1,173.553,downstream,S4,S4成宜昭高速（成宜段）
-50596,-9304_0 -9304_1,:-50596_0_0 :-50596_0_1,173.695,downstream,S4,S4成宜昭高速（成宜段）
-51532,-12154_0 -12154_1 -12154_2,:-51532_0_0 :-51532_0_1 :-51532_0_2,175.091,upstream,SA2,SA002002
-27840,-11384_0 -11384_1 -11384_2,:-27840_0_0 :-27840_0_1 :-27840_0_2,175.287,upstream,SA2,SA002002
-27841,-1306_0 -1306_1 -1306_2,:-27841_0_0 :-27841_0_1 :-27841_0_2,175.374,upstream,SA2,SA002002
-44675,-7106_0,:-44675_0_0 :-44675_0_1 :-44675_0_2,175.387,upstream,SA2,SA002002
-34485,-3436_0 -3436_1 -3436_2,:-34485_0_0 :-34485_0_1 :-34485_0_2,175.387,clockwise,SA2,SA002002
-63402,-14564_0 -14564_1 -14564_2,:-63402_0_0 :-63402_0_1 :-63402_0_2,175.423,clockwise,SA2,SA002002
-26686,-3966_0,:-26686_0_0,175.596,clockwise,SA2,SA002002
-30818,-14092_0,:-30818_0_0,175.596,counterclockwise,SA2,SA002002
-30837,-2166_0,:-30837_0_0,175.596,counterclockwise,SA2,SA002002
-39843,-12182_0 -12182_1 -12182_2,:-39843_0_0 :-39843_1_0 :-39843_1_1 :-39843_1_2,175.596,clockwise,SA2,SA002002
-39846,-5366_0,:-39846_0_0 :-39846_1_0,175.596,counterclockwise,SA2,SA002002
-36054,-14094_0,:-36054_0_0,175.596,counterclockwise,SA2,SA002002
-68133,-17232_0 -17232_1 -17232_2,:-68133_0_0 :-68133_0_1 :-68133_0_2,175.663,downstream,SA2,SA002002
-34480,-5364_0 -5364_1 -5364_2,:-34480_0_0 :-34480_0_1 :-34480_0_2,176.017,downstream,SA2,SA002002
-50456,-14142_0,:-50456_0_0,176.485,counterclockwise,SA2,SA002002
-32752,-9254_0,:-32752_0_0,176.485,counterclockwise,SA2,SA002002
-31191,-2294_0,:-31191_0_0,176.485,clockwise,SA2,SA002002
-32765,-2802_0 -3430_0 -3430_1 -3430_2,:-32765_0_0 :-32765_1_0 :-32765_1_1 :-32765_1_2,176.485,downstream,SA2,SA002002
-55438,-16754_0 -16754_1 -16754_2,:-55438_0_0 :-55438_0_1 :-55438_0_2,176.755,downstream,SA2,SA002002
-45383,-7412_0,:-45383_0_0,176.805,counterclockwise,SA2,SA002002
-44423,-17340_0 -14006_0 -14006_1 -14006_2,:-44423_0_0 :-44423_1_0 :-44423_1_1 :-44423_1_2,176.805,downstream,SA2,SA002002
-37790,-4634_0,:-37790_0_0 :-37790_1_0,176.805,counterclockwise,SA2,SA002002
-27717,-1244_0 -1244_1 -1244_2,:-27717_0_0 :-27717_1_0 :-27717_1_1 :-27717_1_2,176.805,counterclockwise,SA2,SA002002
-45386,-7414_0,:-45386_0_0,176.805,counterclockwise,SA2,SA002002
-30843,-17242_0 -17242_1,:-30843_0_0 :-30843_0_1,177.027,downstream,S4,S4成宜昭高速（成宜段）
-25682,-2172_0 -2172_1,:-25682_0_0 :-25682_0_1,177.098,downstream,S4,S4成宜昭高速（成宜段）
-42130,-11268_0 -11268_1 -11268_2,:-42130_0_0 :-42130_0_1 :-42130_0_2,177.355,downstream,SA2,SA002002
-25689,-654_0 -654_1,:-25689_0_0 :-25689_0_1,177.381,downstream,S4,S4成宜昭高速（成宜段）
-38882,-9670_0 -9670_1,:-38882_0_0 :-38882_0_1,177.480,downstream,S4,S4成宜昭高速（成宜段）
-30040,-13514_0 -13514_1 -13514_2,:-30040_0_0 :-30040_1_0 :-30040_1_1 :-30040_1_2,177.684,clockwise,SA2,SA002002
-30048,-1948_0 -14724_0,:-30048_0_0 :-30048_1_0,177.684,counterclockwise,SA2,SA002002
-66825,-16070_0,,177.684,counterclockwise,SA2,SA002002
-46359,-7820_0,:-46359_0_0,177.684,counterclockwise,SA2,SA002002
-34936,-5008_0 -5008_1,:-34936_0_0 :-34936_1_0 :-34936_1_1,178.273,downstream,S4,S4成宜昭高速（成宜段）
-66106,-17290_0,:-66106_0_0,178.357,clockwise,SA2,SA002002
-30041,-2032_0 -1946_0 -1946_1 -1946_2,:-30041_0_0 :-30041_1_0 :-30041_1_1 :-30041_1_2,178.357,downstream,SA2,SA002002
-68560,,,178.357,counterclockwise,SA2,SA002002
-30346,-2034_0,:-30346_0_0,178.357,clockwise,SA2,SA002002
-30341,-16938_0,:-30341_0_0 :-30341_1_0,178.357,counterclockwise,SA2,SA002002
-26631,-7132_0 -7132_1 -7132_2,:-26631_0_0 :-26631_0_1,178.484,downstream,SA2,SA002002
-27280,-6182_0 -6182_1 -6182_2,:-27280_0_0 :-27280_0_1 :-27280_0_2,178.602,downstream,SA2,SA002002
-27281,-1104_0 -1104_1 -1104_2,:-27281_0_0 :-27281_0_1 :-27281_0_2,178.631,downstream,SA2,SA002002
-34958,-6354_0 -3562_0 -3562_1,:-34958_0_0 :-34958_1_0 :-34958_1_1,178.798,downstream,S4,S4成宜昭高速（成宜段）
-67737,-16512_0 -16512_1 -16512_2,:-67737_0_0,178.829,downstream,SA2,SA002002
-53205,-14090_0 -14090_1,:-53205_0_0 :-53205_0_1,179.024,downstream,S4,S4成宜昭高速（成宜段）
-34185,-4376_0 -16852_0,:-34185_0_0 :-34185_1_0,179.200,counterclockwise,SA2,SA002002
-44435,-7008_0 -7008_1 -7008_2,:-44435_0_0 :-44435_1_0 :-44435_1_1 :-44435_1_2,179.200,downstream,SA2,SA002002
-48291,-8492_0,:-48291_0_0,179.200,counterclockwise,SA2,SA002002
-32172,-10398_0 -10398_1,:-32172_0_0 :-32172_0_1,179.286,downstream,S4,S4成宜昭高速（成宜段）
-62142,-14048_0,,184.021,counterclockwise,SA2,SA2成都第二绕城高速（西段）
-41003,-5766_0 -5766_1 -5766_2,:-41003_0_0 :-41003_0_1 :-41003_0_2,184.128,upstream,SA2,SA2成都第二绕城高速（西段）
-31402,-2344_0 -2344_1 -2344_2,:-31402_0_0 :-31402_0_1 :-31402_0_2,184.172,upstream,SA2,SA2成都第二绕城高速（西段）
-30426,-2062_0 -2062_1 -2062_2,:-30426_0_0 :-30426_0_1 :-30426_0_2,184.209,upstream,SA2,SA2成都第二绕城高速（西段）
-30736,-14418_0 -14418_1 -14418_2,:-30736_0_0 :-30736_1_0 :-30736_1_1 :-30736_1_2,184.215,upstream,SA2,SA2成都第二绕城高速（西段）
