id,report_id,类型,开始时间,结束时间,发生地点,车道方向,占用车道情况,所在高速公路,伤亡情况,管控措施,上下行,junction_id,edge_id,inc_lanes,int_lanes,管控开始时间,管控结束时间,管控收费站,管控范围,详细信息,匹配地点
306,10907,地质灾害,2025-06-17 04:15:21,2025-06-17 12:01:54,2408.0,攀枝花至西昌方向,"第二车道,应急车道",G5京昆高速（西攀段）,暂无人员伤亡暂无车辆被困,,下行,2390046864,,-4000000079_0 -4000000079_1,:2390046864_0_0 :2390046864_0_1,,,,,"【地质灾害首报】2025/6/17 4:15:21,接谢光利报：因地质灾害京昆高速西攀段攀枝花至西昌方向K2408+000发生边坡垮塌,占用第二车道,应急车道,无人员伤亡,暂无人员伤亡暂无车辆被困,已通知高速交警,执法,路维到场处置。",
307,10912,交通阻塞,2025-06-17 14:46:54,2025-06-17 16:24:43,1622.0,广元至绵阳方向,,G5京昆高速（绵广段）,,,下行,-58719,-14240,-12762_0 -12762_1,:-58719_0_0 :-58719_0_1,,,,,"【交通阻塞首报】2025/6/17 14:46:54,接杨婷报：京昆高速绵广段广元至绵阳方向K1622+000处发生一起高速交警通知非事故非施工抢险原因交通管制，目前厚坝站、小溪坝站入口成都方向封闭，已通知高速交警,执法,路维察看原因并进行疏导。",
308,10913,公路用地范围内火情,2025-06-17 14:56:45,2025-06-17 15:25:00,1943.0,雅安至成都方向,,G5京昆高速（成雅段）,,,下行,-68440,-13936,-16870_0,,,,,,"【公路用地范围内火情首报】2025/6/17 14:56:45,接叶启慧报：京昆高速成雅段雅安至成都方向K1943+000出现火情，已通知高速交警,执法,路维,消防到场处置。2025年6月17日14时35分，G5京昆高速成雅段，司机反映：雅成向k1943附近，西康大桥桥头护栏外绿植有浓烟，已通知119、高交、执法、路管队前往处置。",
309,10914,车辆故障,2025-06-17 15:20:20,2025-06-17 16:28:24,1795.1,贵州至纳溪方向,,G76厦蓉高速（纳黔段）,,,双向,1931068307|-36000,-3000000090,-3000000064_0 -3000000064_1,:1931068307_0_0 :1931068307_0_1,,,,,"【车辆故障首报】2025/6/17 15:20:20,接刘丹报：厦蓉高速纳黔段贵州至纳溪方向K1795+100发生一起车辆故障事件。经现场勘察，该车辆为危化品车,所属无,装载货物:三氯甲烷,占用应急车道和部分主车道，该事件为未达4级事件。",
310,10943,交通事故,2025-06-18 00:10:17,2025-06-18 02:15:48,1657.0,广元至绵阳方向,"第二车道,应急车道",G5京昆高速（绵广段）,暂无人员伤亡,,下行,-41881,,-8974_0 -8974_1,:-41881_0_0 :-41881_0_1,,,,,"【交通事故首报】2025/6/18 0:10:17,接张欢报：京昆高速绵广段广元至绵阳方向K1657+000发生一起两小车追尾事故，占用第二车道,应急车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
311,11074,交通管制,2025-06-18 18:57:51,2025-06-19 20:00:00,2314.03,双向方向,,G5京昆高速（西攀段）,,该路段有地质灾害橙色预警，目前暂无管制。,双向,-53305|-48358,-5294,-10432_0 -10432_1,:-53305_0_0 :-53305_0_1,2025-06-18 19:00:00,,,德昌站 到 蒲坝站,【交通管制首报】2025/6/18 18:57:51，接执法二大队通知：因大雾雷雨天气，京昆高速西攀段德昌站至蒲坝站路段该路段有地质灾害橙色预警，目前暂无管制。1.已在沿线情报板发布预警信息。2.已通知路政加强巡查。3.已通知高速交警、执法支队、养护单位。4.已通知管理处值班人员。5.已通知收费站关注路况。6.已加强视频巡查、风险点位驻屏巡查。,
312,11082,交通事故,2025-06-18 19:56:59,2025-06-18 20:36:23,2237.86,黄联关至泸沽方向,"第二车道,第三车道",G5京昆高速（泸黄段）,暂无人员伤亡,,下行,-40762,-17092,-16630_0 -5696_0 -5696_1,:-40762_0_0 :-40762_1_0 :-40762_1_1,,,,,"【交通事故首报】2025/6/18 19:56:59,接刘明芳报：京昆高速泸黄段黄联关至泸沽方向K2237+860发生一起单车事故事故，占用第二车道,第三车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
313,11141,交通事故,2025-06-19 13:03:57,2025-06-19 13:27:50,1802.127,纳溪至贵州方向,第一车道,G76厦蓉高速（纳黔段）,暂无人员伤亡,,上行,12539591439,-3950,-2000000432_0 -2000000432_1,:12539591439_0_0 :12539591439_0_1,,,,,"【交通事故首报】2025/6/19 13:03:57,接刘敏报：厦蓉高速纳黔段纳溪至贵州方向K1802+127发生一起小车单车事故，占用第一车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
314,11142,交通事故,2025-06-19 15:42:31,2025-06-19 18:02:36,2222.5,黄联关至泸沽方向,应急车道,G5京昆高速（泸黄段）,受伤1人,,下行,-28589,-1694,-4798_0 -4798_1,:-28589_0_0 :-28589_0_1,,,,,"【交通事故首报】2025/6/19 15:42:31,接刘波报：京昆高速泸黄段黄联关至泸沽方向K2222+500发生一起单车撞护栏事故，占用应急车道，目前造成0死亡1受伤，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
315,11145,交通管制,2025-06-19 17:08:54,2025-06-20 17:52:25,8.025,双向方向,,S81德会高速,,无管制,双向,-41333|-33976,-5882.98,-15564_0 -15564_1 -10658_0 -10658_1 -10658_2,:-41333_0_0 :-41333_0_1 :-41333_2_0 :-41333_2_1 :-41333_2_2,2025-06-19 17:00:00,,,老碾收费站 到 会理收费站,"【交通管制首报】2025/6/19 17:08:54，接苏翔宇报：6月19日晚至6月20日白天，对德昌县茨达镇1个乡镇；会理市城北街道、益门镇、彰冠镇、小黑箐镇4个乡镇；
会东县姜州镇1个乡镇；盐源县藤桥乡、树河镇2个乡镇共4个县（市）8个乡镇发布地质灾害气象风险橙色预警和山洪灾害风险黄色预警。1、 已在沿线情报板发布预警信息，监控中心加强视频巡查，3、已通知高交、路政、养护，4、已通知各收费站，4、监控人员24小时2人值守，5、风险点位24小时驻屏巡查，6、上报管理处值班领导，7、已做好雨前排查，德会路段无异常情况",
316,11146,交通管制,2025-06-19 17:13:54,2025-06-19 20:26:39,2373.18,双向方向,,G5京昆高速（西攀段）,,无管制,双向,2390028619|3119271926,-4000000173,-4000000061_0 -4000000061_1,:2390028619_0_0 :2390028619_0_1,2025-06-19 20:00:00,2025-06-20 18:00:00,"507,509,508",白马站 到 撒莲站,"【交通管制首报】2025/6/19 17:13:54，根据攀枝花市气象台6月19日-6月20日气象预报，今天夜间至明天白天我市东区、西区、钒钛高新区、仁和区、米易县南部、盐边县大部将有一次暴雨天气过程,局地可能出现大暴雨，发布地质灾害橙色预警，已通知相关部门。",
317,11165,交通事故,2025-06-20 06:44:07,2025-06-20 10:13:37,1667.55,绵阳至广元方向,应急车道,G5京昆高速（绵广段）,暂无人员伤亡,,上行,-39329,-11204,-5176_0 -5176_1,:-39329_0_0 :-39329_1_0 :-39329_1_1,,,,,"【交通事故首报】2025/6/20 6:44:07,接罗海燕报：京昆高速绵广段绵阳至广元方向K1667+550发生一起单车擦挂护栏事故事故，占用应急车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为4级事件。",
318,11177,车辆故障,2025-06-20 17:12:28,2025-06-20 19:10:00,1825.0,纳溪至贵州方向,,G76厦蓉高速（纳黔段）,,,上行,-36424,-1024,-12408_0 -4108_0,:-36424_0_0 :-36424_1_0,,,,,"【车辆故障首报】2025/6/20 17:12:28,接王英报：厦蓉高速纳黔段纳溪至贵州方向K1825+000发生一起车辆故障事件。经现场勘察，该车辆为危化品车,所属自贡市凯移物流公司,装载货物:液碱,45t该事件为未达4级事件",
319,11179,车辆故障,2025-06-20 17:24:49,2025-06-20 18:12:18,1771.0,纳溪至贵州方向,,G76厦蓉高速（纳黔段）,,,上行,5949103841,-3000000326,-3000000377_0 -3000000377_1,:5949103841_0_0 :5949103841_1_0 :5949103841_1_1,,,,,"【车辆故障首报】2025/6/20 17:24:49,接王英报：厦蓉高速纳黔段纳溪至贵州方向K1771+000发生一起车辆故障事件。经现场勘察，该车辆为运营客车,所属无,运营路线:叙永至观兴,核载人数:9,实载人数:7,该事件为未达4级事件",
320,11180,车辆故障,2025-06-20 17:46:59,2025-06-20 17:57:32,1778.0,纳溪至贵州方向,,G76厦蓉高速（纳黔段）,,,上行,3426565789,-14276,-3000000069_0 -3000000069_1,:3426565789_0_0 :3426565789_0_1,,,,,"【车辆故障首报】2025/6/20 17:46:59,接王英报：厦蓉高速纳黔段纳溪至贵州方向K1778+000发生一起车辆故障事件。经现场勘察，该车辆为运营客车,所属川泸永宁运业,运营路线:叙永至观兴,核载人数:9,实载人数:9,该事件为未达4级事件",
321,11181,交通管制,2025-06-20 19:07:59,2025-06-20 20:54:15,1838.0,双向方向,,G76厦蓉高速（纳黔段）,,,双向,3538592043|-50871,-11122|-2000000038,-2000000061_0 -2000000061_1,:3538592043_0_0 :3538592043_0_1,2025-06-20 19:08:00,2025-06-20 20:54:00,,护国站 到 江门站,"【交通管制首报】2025/6/20 19:07:59，接温静报：因大雾雷雨天气，厦蓉高速纳黔段护国站至江门站路段交通管制,预计小时后解除。",
322,11183,交通管制,2025-06-20 20:55:31,2025-06-20 21:30:59,1724.0,贵州至纳溪方向,,G76厦蓉高速（纳黔段）,,管制所有车辆。,双向,-50199|-33361,-3026|-13944,-12406_0 -12406_1 -12406_2 -12406_3,:-50199_0_0 :-50199_0_1 :-50199_0_2 :-50199_0_3,2025-06-20 20:55:00,2025-06-20 21:28:00,,赤水河站 到 赤水河站,"【交通管制首报】2025/6/20 20:55:31，接罗晓彤报：因大雾雷雨天气，厦蓉高速纳黔段赤水河站至赤水河站路段交通管制,预计小时后解除。",
323,11184,交通管制,2025-06-20 20:56:28,2025-06-20 21:28:02,1750.0,双向方向,,G76厦蓉高速（纳黔段）,,管制所有车辆。,双向,3538591854|-33394,-5192,-3000000062_0 -3000000062_1,:3538591854_0_0 :3538591854_0_1,2025-06-20 20:56:00,2025-06-20 21:28:00,,麻城站 到 麻城站,"【交通管制首报】2025/6/20 20:56:28，接罗晓彤报：因大雾雷雨天气，厦蓉高速纳黔段麻城站至麻城站路段交通管制,预计小时后解除。",
324,11199,交通事故,2025-06-21 13:58:11,2025-06-21 14:33:03,1582.0,广元至绵阳方向,"第一车道,应急车道",G5京昆高速（绵广段）,暂无人员伤亡,,下行,-56969,-16616,-11994_0 -11994_1,:-56969_0_0 :-56969_0_1,,,,,"【交通事故首报】2025/6/21 13:58:11,接任良秀报：京昆高速绵广段广元至绵阳方向K1582+000发生一起货车与小车擦挂事故，占用第一车道,应急车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
325,11206,交通事故,2025-06-21 17:55:19,2025-06-21 22:12:56,2432.78,西昌至攀枝花方向,第二车道,G5京昆高速（西攀段）,暂无人员伤亡,,上行,2390028752,,-4000000030_0 -4000000030_1,:2390028752_0_0 :2390028752_0_1,2025-06-21 18:44:00,,,,"【交通事故首报】2025/6/21 17:55:19,接陈莹报：京昆高速西攀段西昌至攀枝花方向K2432+780发生一起单车擦挂护栏。事故，占用第二车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
326,11215,交通事故,2025-06-22 13:51:42,2025-06-22 14:16:53,1577.718,广元至绵阳方向,第一车道,G5京昆高速（绵广段）,暂无人员伤亡,,下行,-28734,-4688,-1566_0 -1566_1,:-28734_0_0 :-28734_0_1,,,,,"【交通事故首报】2025/6/22 13:51:42,接汪燕莎报：京昆高速绵广段广元至绵阳方向K1577+718发生一起单车撞护栏事故，占用第一车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
327,11224,交通管制,2025-06-22 19:41:17,2025-06-23 02:55:49,1834.77,双向方向,,G5京昆高速（成雅段）,,未管制,双向,3538592011|-45267,-12518,-2000000067_0 -2000000067_1,:3538592011_0_0 :3538592011_0_1,2025-06-22 19:48:00,,,新津东站 到 新津南站,"【交通管制首报】2025/6/22 19:41:17，接李杨超报：因大雾雷雨天气，京昆高速成雅段新津东站至新津南站路段交通管制,预计小时后解除。（未管制）",
328,11249,交通事故,2025-06-23 15:40:15,2025-06-23 17:02:41,1808.225,纳溪至贵州方向,"应急车道,第二车道",G76厦蓉高速（纳黔段）,,,上行,5744988501,-2000000259,-2000000416_0 -2000000416_1,:5744988501_0_0 :5744988501_0_1,,,,,"【交通事故首报】2025/6/23 15:40:15,接周媛媛报：厦蓉高速纳黔段纳溪至贵州方向K1808+225121001施工处发生一起交通事故，占用应急车道,第二车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置。",
329,11251,车辆故障,2025-06-23 16:44:55,2025-06-23 17:39:24,1792.0,纳溪至贵州方向,,G76厦蓉高速（纳黔段）,,,上行,1931068307,-10220,-3000000064_0 -3000000064_1,:1931068307_0_0 :1931068307_0_1,,,,,"【车辆故障首报】2025/6/23 16:44:55,接周媛媛报：厦蓉高速纳黔段纳溪至贵州方向K1792+000发生一起车辆故障事件。经现场勘察，该车辆为运营客车,所属无,运营路线:无,核载人数:14,实载人数:1,该事件为未达4级事件",
330,11256,车辆故障,2025-06-23 19:31:13,2025-06-23 19:34:47,1796.0,贵州至纳溪方向,,G76厦蓉高速（纳黔段）,,,双向,1931068307|-60422,-13416,-3000000064_0 -3000000064_1,:1931068307_0_0 :1931068307_0_1,,,,,"【车辆故障首报】2025/6/23 19:31:13,接万燕报：厦蓉高速纳黔段贵州至纳溪方向K1796+000发生一起车辆故障事件。经现场勘察，该车辆为危化品车,所属无,装载货物:乙二醇，49t,该事件为未达4级事件",
331,11271,交通事故,2025-06-24 08:46:00,2025-06-24 10:12:39,1693.5,绵阳至成都方向,"第二车道,应急车道",G5京昆高速（成绵段）,暂无人员伤亡,磨家枢纽分流至成绵复线,下行,-36905,-10736,-4322_0 -4322_1,:-36905_0_0 :-36905_0_1,,,,,"【交通事故首报】2025/6/24 8:46:00,接陈冬梅报：京昆高速成绵段绵阳至成都方向K1693+500发生一起单车侧翻事故，占用第二车道,应急车道，目前无人员伤亡，已通知高速交警,路维到场处置磨家枢纽分流至成绵复线,该事件为未达4级事件。",
332,11309,交通事故,2025-06-24 23:27:42,2025-06-25 01:35:58,1957.0,泸沽至雅安方向,"第一车道,第二车道,应急车道",G5京昆高速（雅泸段）,受伤1人下行方向交通阻断,西昌至雅安方向K1964主线所有车辆原地等待,下行,-43279,-6608,-11346_0 -11346_1,:-43279_0_0 :-43279_0_1,2025-06-24 22:53:00,,,,"【交通事故首报】2025/6/24 23:27:42,接邹扬报：京昆高速雅泸段泸沽至雅安方向K1957+000发生一起追尾事故，占用第一车道,第二车道,应急车道，目前造成0死亡1受伤，已通知高速交警,执法,路维,急救到场处置西昌至雅安方向K1964主线所有车辆原地等待,该事件为未达4级事件。",
333,11322,交通管制,2025-06-25 16:59:01,2025-06-26 19:54:11,2314.03,双向方向,,G5京昆高速（西攀段）,,无管制，地质灾害橙色预警。,双向,-53305|-48358,-5294,-10432_0 -10432_1,:-53305_0_0 :-53305_0_1,2025-06-25 00:00:00,2025-06-26 00:00:00,"759,506",德昌站 到 永郎站,"【交通管制首报】2025/6/25 16:59:01，接执法二队通知：因大雾雷雨天气，地质灾害橙色预警。无管制，1.已在沿线情报板发布预警信息。
2.已通知路政加强巡查。
3.已通知高速交警、执法支队、养护单位。
4.已通知管理处值班人员。
5.已通知收费站关注路况。
6.已加强视频巡查、风险点位驻屏巡查。",
334,11343,隧道内火情,2025-06-27 00:46:03,2025-06-27 01:34:12,2003.743,雅安至泸沽方向,"第一车道,第二车道",G5京昆高速（雅泸段）,暂无人员伤亡,,上行,-40797,,-9700_0 -9700_1,:-40797_0_0 :-40797_0_1,2025-06-26 23:57:00,2025-06-27 01:29:00,,,"【隧道内火情首报】2025/6/27 0:46:03,接叶聃报：京昆高速雅泸段雅安至泸沽方向泥巴山隧道右幅（特长隧道）K2003+743出现火情，无人员伤亡，目前已有1辆车受损，占用第一车道,第二车道，已通知高速交警,执法,路维,消防到场处置。",
335,11347,车辆故障,2025-06-27 08:30:01,2025-06-27 09:34:48,1562.7,广元至绵阳方向,,G5京昆高速（绵广段）,,,下行,-62495,,-16412_0 -16412_1,:-62495_0_0 :-62495_1_0 :-62495_1_1,,,,,"【车辆故障首报】2025/6/27 8:30:01,接姚娟报：京昆高速绵广段广元至绵阳方向K1562+700发生一起车辆故障事件。经现场勘察，该车辆为运营客车,所属无,运营路线:无,核载人数:无,实载人数:无,该事件为未达4级事件",
336,11353,交通事故,2025-06-27 13:33:25,2025-06-27 14:03:49,2226.3,黄联关至泸沽方向,第三车道,G5京昆高速（泸黄段）,暂无人员伤亡,,下行,-63729,-1528,-14686_0 -14686_1 -14686_2,:-63729_0_0 :-63729_0_1,,,,,"【交通事故首报】2025/6/27 13:33:25,接刘波报：京昆高速泸黄段黄联关至泸沽方向K2226+300发生一起两车追尾事故，占用第三车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
337,11356,交通事故,2025-06-27 15:36:20,2025-06-27 15:51:27,1687.9,绵阳至成都方向,第二车道,G5京昆高速（成绵段）,暂无人员伤亡,,下行,-29648,-658,-7190_0 -7190_1,:-29648_0_0 :-29648_0_1,,,,,"【交通事故首报】2025/6/27 15:36:20,接李芳报：京昆高速成绵段绵阳至成都方向K1687+900发生一起三车追尾事故，占用第二车道，目前无人员伤亡，已通知路维到场处置,该事件为未达4级事件。",
338,11357,交通阻塞,2025-06-27 15:46:04,2025-06-27 16:07:43,1686.0,广元至绵阳方向,,G5京昆高速（绵广段）,,,下行,-27368,-8424,-1136_0 -2870_0,:-27368_0_0 :-27368_1_0,,,,,"【交通阻塞首报】2025/6/27 15:46:04,接江明芝报：京昆高速绵广段广元至绵阳方向K1686+000处发生一起主线交通阻塞，受成绵交通事故影响车辆倒灌至绵阳南路段，现绵阳南站、绵阳站入口成都方向封闭。目前拥堵距离2公里，已通知高速交警,执法,路维察看原因并进行疏导。",
339,11359,交通事故,2025-06-27 16:22:04,2025-06-27 17:24:20,1814.0,雅安至成都方向,第一车道,G5京昆高速（成雅段）,受伤1人,,下行,J87,-2000000030,-13404_0 -13404_1 -13404_2,:J87_0_0 :J87_0_1 :J87_0_2,,,,,"【交通事故首报】2025/6/27 16:22:04,接张萌报：京昆高速成雅段雅安至成都方向K1814+000发生一起四辆小车事故事故，占用第一车道，目前造成0死亡1受伤，已通知高速交警,执法,路维,急救到场处置,该事件为未达4级事件。",
340,11360,交通事故,2025-06-27 16:43:47,2025-06-27 22:15:48,2054.0,雅安至泸沽方向,"第一车道,第二车道",G5京昆高速（雅泸段）,暂无人员伤亡,汉源南（单耳朵站）入口临时管制所有车辆,上行,-57329,,-12162_0,:-57329_0_0,2025-06-27 16:40:00,2025-06-27 20:08:00,,,"【交通事故首报】2025/6/27 16:43:47,接罗梦蕾报：京昆高速雅泸段雅安至泸沽方向K2054+000发生一起2车追尾事故，占用第一车道,第二车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置汉源南（单耳朵站）入口临时管制所有车辆,该事件为未达4级事件。",
341,11362,交通阻塞,2025-06-27 18:04:29,2025-06-27 18:32:35,1685.0,广元至绵阳方向,,G5京昆高速（绵广段）,,,下行,-43062,-13472,-6534_0 -6534_1,:-43062_0_0 :-43062_0_1,,,,,"【交通阻塞首报】2025/6/27 18:04:29,接罗海燕报：京昆高速绵广段广元至绵阳方向K1685+000处发生一起主线交通阻塞，目前拥堵距离1公里，已通知高速交警,执法,路维察看原因并进行疏导。绵阳南站、绵阳站入口成都方向封闭。",
342,11363,交通事故,2025-06-27 18:52:25,2025-06-27 19:30:40,2424.835,攀枝花至西昌方向,第二车道,G5京昆高速（西攀段）,暂无人员伤亡,,下行,2390046864,,-4000000079_0 -4000000079_1,:2390046864_0_0 :2390046864_0_1,,,,,"【交通事故首报】2025/6/27 18:52:25,接王方琼报：京昆高速西攀段攀枝花至西昌方向K2424+835徐家梁子隧道内发生一起两车追尾事故，占用第二车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
343,11367,交通事故,2025-06-28 08:13:01,2025-06-28 08:40:09,2421.0,西昌至攀枝花方向,第一车道,G5京昆高速（西攀段）,暂无人员伤亡,,上行,2390028752,,-4000000030_0 -4000000030_1,:2390028752_0_0 :2390028752_0_1,,,,,"【交通事故首报】2025/6/28 8:13:01,接王方琼报：京昆高速西攀段西昌至攀枝花方向K2421+000发生一起单车事故事故，占用第一车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
344,11376,交通事故,2025-06-28 15:07:52,2025-06-28 15:28:26,1563.35,绵阳至广元方向,应急车道,G5京昆高速（绵广段）,受伤1人,,上行,-26502,,-4850_0 -4850_1,:-26502_0_0 :-26502_0_1,,,,,"【交通事故首报】2025/6/28 15:07:52,接姜春蓉报：京昆高速绵广段绵阳至广元方向K1563+350发生一起小车撞右侧护栏事故，占用应急车道，目前造成0死亡1受伤，已通知高速交警,执法,路维,急救到场处置,该事件为未达4级事件。",
345,11389,交通管制,2025-06-29 01:30:53,2025-06-29 06:14:25,2314.03,双向方向,,G5京昆高速（西攀段）,,无管制,双向,-53305|-48358,-5294,-10432_0 -10432_1,:-53305_0_0 :-53305_0_1,2025-06-29 00:38:00,,,德昌站 到 蒲坝站,【交通管制首报】2025/6/29 1:30:53，接执法六支队二大队通知：德昌县气象台2025年06月29日00时38分发布暴雨橙色预警信号：德昌县南山傈僳族乡、昌州街道、麻栗镇、乐跃镇、德州街道等乡镇（街道）3小时降雨量将达50毫米以上（或降雨强度将达30毫米/小时以上）；或者3小时降雨量已达50毫米以上（或降雨强度已达30毫米/小时以上）且降雨（20毫米/小时以上）可能持续。请注意防范因强降雨引发的山洪、地质灾害、低洼地带内涝以及短时阵性大风、冰雹和雷电天气可能带来的危害，相关单位和人员做好灾害预防工作。,
346,11395,交通事故,2025-06-29 03:10:29,2025-06-29 03:32:46,1566.2,广元至绵阳方向,"应急车道,第二车道",G5京昆高速（绵广段）,受伤1人,,下行,-38174,,-9260_0 -9260_1,:-38174_0_0 :-38174_0_1,,,,,"【交通事故首报】2025/6/29 3:10:29,接江明芝报：京昆高速绵广段广元至绵阳方向K1566+200发生一起两货车追尾事故，占用应急车道,第二车道，目前造成0死亡1受伤，已通知高速交警,执法,路维,急救到场处置,该事件为未达4级事件。",
347,11401,交通管制,2025-06-29 04:12:36,2025-06-29 07:44:24,2349.26,双向方向,,G5京昆高速（西攀段）,,无管制,双向,3329908340|-47834,-12462,-4000000510_0 -4000000510_1,:3329908340_0_0 :3329908340_0_1,2025-06-29 00:03:00,,,永郎站 到 撒莲站,【交通管制首报】2025/6/29 4:12:36，接执法支队三大队报：米易县气象台2025年06月29日03时分发布暴雨色预警信号:过去一小时麻陇多云盘村已出现33.7毫米降雨，预计未来3小时，麻陇、得石、白坡、草场、普威、白马、湾丘，攀莲、撒莲等乡镇将出现强降水天气，部分地区小时雨强可能达到20-40毫米，最大过程累计雨量可达50毫米以上，请注意加强中小河流洪水、山洪、滑坡和泥石流等灾害的监测防范。强降雨伴有雷电、阵性大风等强对流天气，请注意防范山体滑坡、泥石流、山洪、城市内涝等次生灾害。,
348,11403,交通管制,2025-06-29 04:16:02,2025-06-29 06:12:29,8.025,双向方向,,S81德会高速,,无管制,双向,-41333|-33976,-5882.98,-15564_0 -15564_1 -10658_0 -10658_1 -10658_2,:-41333_0_0 :-41333_0_1 :-41333_2_0 :-41333_2_1 :-41333_2_2,2025-06-29 03:30:00,2025-06-29 06:30:00,"774,761",老碾收费站 到 六华收费站,【交通管制首报】2025/6/29 4:16:02，接黄小容报：凉山彝族自治州气象台发布德昌橙色暴雨灾害预警，德会高速德会段K0-K15、相关收费站有老碾站和六华站1.已在沿线情报板发布预警信息。2.已通知路政加强巡查，监控中心加强视频巡查。3.已通知高交、执法。4.已通知收费站关注路况。5.监控分中心2人值守。6.风险点位驻屏巡查。7、上报管理处值班领导。       8、已传达至相关站点。9已加强雨前雨中巡查，无异常。,
349,11406,交通管制,2025-06-29 05:09:09,2025-06-29 06:04:21,1906.69,双向方向,,G5京昆高速（成雅段）,,因暴雨天气，太平站、名山站、雅安北站、雅安金鸡关站、西康大桥站，入口关闭。,双向,-41736|-33247,-16860,-6010_0 -6010_1,:-41736_0_0 :-41736_0_1,2025-06-29 05:10:00,2025-06-29 06:04:00,"683,685,686,694,695",太平站 到 西康大桥站,"【交通管制首报】2025/6/29 5:09:09，接张馨尹报：因大雾雷雨天气，京昆高速成雅段太平站至西康大桥站路段交通管制西康大桥站，雅安北站，雅安金鸡关站，名山站，太平站入口关闭，,预计小时后解除。",
350,11414,交通管制,2025-06-29 07:03:54,2025-06-29 08:06:30,1.97,双向方向,,G4202成都绕城高速（绕东段）,,,双向,-42611|-50566,-9292|-8014,-6590_0 -6590_1 -6358_0 -6358_1 -6358_2,:-42611_0_0 :-42611_0_1 :-42611_2_0 :-42611_2_1 :-42611_2_2,2025-06-29 07:12:00,2025-06-29 08:06:00,,大件站 到 机场站,"【交通管制首报】2025/6/29 7:03:54，接王伟报：因大雾雷雨天气，成都绕城高速(东段)大件站至机场站路段交通管制,预计小时后解除。",
351,11415,交通管制,2025-06-29 07:12:26,2025-06-29 08:18:12,51.17,双向方向,,G4202成都绕城高速（绕西段）,,,双向,-53129|9868918130,-4000000348,-13198_0 -13198_1 -12680_0 -12680_1 -12680_2,:-53129_0_0 :-53129_0_1 :-53129_2_0 :-53129_2_1 :-53129_2_2,2025-06-29 07:51:00,2025-06-29 08:18:00,,双流站 到 货运大道站,"【交通管制首报】2025/6/29 7:12:26，接王伟报：因大雾雷雨天气，成都绕城高速(西段)双流站至货运大道站路段交通管制,预计小时后解除。",
352,11421,交通管制,2025-06-29 07:15:04,2025-06-29 09:48:25,1770.4,双向方向,,G5京昆高速（成绵段）,,入口双向关闭,双向,3426565849|5949103158,-12656,-3000000128_0 -3000000128_1,:3426565849_0_0 :3426565849_0_1,2025-06-29 07:43:00,2025-06-29 09:48:00,"601,206,215,214,213,212,211,210,209,208,202",新都站 到 广汉站,"【交通管制首报】2025/6/29 7:15:04，接李芳报：因大雾雷雨天气，京昆高速成绵段新都站至广汉站路段交通管制新都北站，青白江入口关闭，,预计小时后解除。",
353,11441,交通阻塞,2025-06-29 09:37:42,2025-06-29 10:50:57,1685.0,广元至绵阳方向,,G5京昆高速（绵广段）,,绵阳南站入口成都方向封闭,下行,-43062,-13472,-6534_0 -6534_1,:-43062_0_0 :-43062_0_1,,,225,,"【交通阻塞首报】2025/6/29 9:37:42,接顾敏报：京昆高速绵广段广元至绵阳方向K1685+000处受成绵高速交通事故影响导致该路段主线车流量大，绵阳南站入口成都方向封闭，已通知高速交警,执法,路维察看原因并进行疏导。",
354,11447,交通管制,2025-06-29 10:17:16,2025-06-29 10:45:18,1906.69,双向方向,,G5京昆高速（成雅段）,,,双向,-41736|-33247,-16860,-6010_0 -6010_1,:-41736_0_0 :-41736_0_1,2025-06-29 08:52:00,2025-06-29 10:42:00,"683,685,686,694,695",太平站 到 西康大桥站,"【交通管制首报】2025/6/29 10:17:16，接董霜报：因大雾雷雨天气，京昆高速成雅段太平站至西康大桥站路段交通管制西康大桥站，雅安北站，雅安金鸡关站，名山站，太平站入口关闭，,预计小时后解除。",
